StudentID,Result,firstMathCourse,yrsfromACT
2824,Failure,Math1113,0to2
2825,Failure,Math1113,0to2
2826,Success,Math1113,0to2
2827,Success,Math1113,0to2
2828,Failure,Math1113,0to2
2829,Failure,Math1113,0to2
2830,Success,Math1113,0to2
2831,Success,Math1113,0to2
2832,Success,Math1113,0to2
2833,Failure,Math1113,0to2
2834,Failure,Math1113,0to2
2835,Success,Math1113,0to2
2836,Failure,Math1113,0to2
2837,Success,Math1113,0to2
2838,Success,Math1113,0to2
2839,Success,Math1113,0to2
2840,Success,Math1113,0to2
2841,Failure,Math1113,0to2
2842,Success,Math1113,0to2
2843,Success,Math1113,0to2
2844,Success,Math1113,0to2
2845,Success,Math1113,0to2
2846,Success,Math1113,0to2
2847,Success,Math1113,0to2
2848,Success,Math1113,0to2
2849,Failure,Math1113,0to2
2850,Failure,Math1113,0to2
2851,Failure,Math1113,0to2
2852,Failure,Math1113,0to2
2853,Success,Math1113,0to2
2854,Success,Math1113,0to2
2855,Failure,Math1113,0to2
2856,Success,Math1113,0to2
2857,Success,Math1113,0to2
2858,Success,Math1113,0to2
2859,Success,Math1113,0to2
2860,Success,Math1113,0to2
2861,Failure,Math1113,0to2
2862,Failure,Math1113,0to2
2863,Failure,Math1113,0to2
2864,Success,Math1113,0to2
2865,Success,Math1113,0to2
2866,Success,Math1113,0to2
2867,Success,Math1113,0to2
2868,Success,Math1113,0to2
2869,Success,Math1113,0to2
2870,Failure,Math1113,0to2
2871,Success,Math1113,0to2
2872,Success,Math1113,0to2
2873,Success,Math1113,0to2
2874,Success,Math1113,0to2
2875,Failure,Math1113,0to2
2876,Failure,Math1113,0to2
2877,Success,Math1113,0to2
2878,Success,Math1113,0to2
2879,Success,Math1113,0to2
2880,Failure,Math1113,0to2
2881,Success,Math1113,0to2
2882,Success,Math1113,0to2
2883,Success,Math1113,0to2
2884,Success,Math1113,0to2
2885,Success,Math1113,0to2
2886,Success,Math1113,0to2
2887,Failure,Math1113,0to2
2888,Success,Math1113,0to2
2889,Success,Math1113,0to2
2890,Success,Math1113,0to2
2891,Success,Math1113,0to2
2892,Success,Math1113,0to2
2893,Success,Math1113,0to2
2894,Success,Math1113,0to2
2895,Success,Math1113,0to2
2896,Failure,Math1113,0to2
2897,Success,Math1113,0to2
2898,Success,Math1113,0to2
2899,Success,Math1113,0to2
2900,Failure,Math1113,0to2
2901,Failure,Math1113,0to2
2902,Failure,Math1113,0to2
2903,Success,Math1113,0to2
2904,Failure,Math1113,0to2
2905,Success,Math1113,0to2
2906,Success,Math1113,0to2
2907,Success,Math1113,0to2
2908,Success,Math1113,0to2
2909,Success,Math1113,0to2
2910,Success,Math1113,0to2
2911,Success,Math1113,0to2
2912,Success,Math1113,0to2
2913,Failure,Math1113,0to2
2914,Success,Math1113,0to2
2915,Success,Math1113,0to2
2916,Success,Math1113,0to2
2917,Success,Math1113,0to2
2918,Success,Math1113,0to2
2919,Success,Math1113,0to2
2920,Success,Math1113,0to2
2921,Failure,Math1113,0to2
2922,Success,Math1113,0to2
2923,Failure,Math1113,0to2
2924,Success,Math1113,0to2
2925,Success,Math1113,0to2
2926,Success,Math1113,0to2
2927,Success,Math1113,0to2
2928,Success,Math1113,0to2
2929,Failure,Math1113,0to2
2930,Success,Math1113,0to2
2931,Success,Math1113,0to2
2932,Success,Math1113,0to2
2933,Success,Math1113,0to2
2934,Success,Math1113,0to2
2935,Failure,Math1113,0to2
2936,Success,Math1113,0to2
2937,Failure,Math1113,0to2
2938,Success,Math1113,0to2
2939,Failure,Math1113,0to2
2940,Success,Math1113,0to2
2941,Success,Math1113,0to2
2942,Success,Math1113,0to2
2943,Success,Math1113,0to2
2944,Success,Math1113,0to2
2945,Success,Math1113,0to2
2946,Failure,Math1113,0to2
2947,Success,Math1113,0to2
2948,Success,Math1113,0to2
2949,Success,Math1113,0to2
2950,Success,Math1113,0to2
2951,Failure,Math1113,0to2
2952,Success,Math1113,0to2
2953,Success,Math1113,0to2
2954,Success,Math1113,0to2
2955,Success,Math1113,0to2
2956,Success,Math1113,0to2
2957,Failure,Math1113,0to2
2958,Failure,Math1113,0to2
2959,Success,Math1113,0to2
2960,Success,Math1113,0to2
2961,Success,Math1113,0to2
2962,Success,Math1113,0to2
2963,Success,Math1113,0to2
2964,Failure,Math1113,0to2
2965,Success,Math1113,0to2
2966,Success,Math1113,0to2
2967,Success,Math1113,0to2
2968,Success,Math1113,0to2
2969,Failure,Math1113,0to2
2970,Success,Math1113,0to2
2971,Success,Math1113,0to2
2972,Success,Math1113,0to2
2973,Success,Math1113,0to2
2974,Success,Math1113,0to2
2975,Success,Math1113,0to2
2976,Success,Math1113,0to2
2977,Success,Math1113,0to2
2978,Failure,Math1113,0to2
2979,Success,Math1113,0to2
2980,Failure,Math1113,0to2
2981,Success,Math1113,0to2
2982,Failure,Math1113,0to2
2983,Failure,Math1113,0to2
2984,Failure,Math1113,0to2
2985,Success,Math1113,0to2
2986,Failure,Math1113,0to2
2987,Success,Math1113,0to2
2988,Success,Math1113,0to2
2989,Success,Math1113,0to2
2990,Success,Math1113,0to2
2991,Success,Math1113,0to2
2992,Failure,Math1113,0to2
2993,Failure,Math1113,0to2
2994,Success,Math1113,0to2
2995,Failure,Math1113,0to2
2996,Success,Math1113,0to2
2997,Success,Math1113,0to2
2998,Failure,Math1113,0to2
2999,Success,Math1113,0to2
3000,Success,Math1113,0to2
3001,Failure,Math1113,0to2
3002,Success,Math1113,0to2
3003,Failure,Math1113,0to2
3004,Failure,Math1113,0to2
3005,Success,Math1113,0to2
3006,Success,Math1113,0to2
3007,Success,Math1113,0to2
3008,Failure,Math1113,0to2
3009,Success,Math1113,0to2
3010,Success,Math1113,0to2
3011,Failure,Math1113,0to2
3012,Success,Math1113,0to2
3013,Success,Math1113,0to2
3014,Success,Math1113,0to2
3015,Success,Math1113,0to2
3016,Success,Math1113,0to2
3017,Success,Math1113,0to2
3018,Success,Math1113,0to2
3019,Success,Math1113,0to2
3020,Failure,Math1113,0to2
3021,Success,Math1113,0to2
3022,Success,Math1113,0to2
3023,Success,Math1113,0to2
3024,Success,Math1113,0to2
3025,Failure,Math1113,0to2
3026,Success,Math1113,0to2
3027,Success,Math1113,0to2
3028,Success,Math1113,0to2
3029,Failure,Math1113,0to2
3030,Failure,Math1113,0to2
3031,Success,Math1113,0to2
3032,Failure,Math1113,0to2
3033,Success,Math1113,0to2
3034,Success,Math1113,0to2
3035,Success,Math1113,0to2
3036,Success,Math1113,0to2
3037,Success,Math1113,0to2
3038,Success,Math1113,0to2
3039,Success,Math1113,0to2
3040,Success,Math1113,0to2
3041,Success,Math1113,0to2
3042,Success,Math1113,0to2
3043,Success,Math1113,0to2
3044,Success,Math1113,0to2
3045,Success,Math1113,0to2
3046,Success,Math1113,0to2
3047,Success,Math1113,0to2
3048,Success,Math1113,0to2
3049,Success,Math1113,0to2
3050,Success,Math1113,0to2
3051,Success,Math1113,0to2
3052,Success,Math1113,0to2
3053,Success,Math1113,0to2
3054,Success,Math1113,0to2
3055,Failure,Math1113,0to2
3056,Success,Math1113,0to2
3057,Success,Math1113,0to2
3058,Success,Math1113,0to2
3059,Success,Math1113,0to2
3060,Success,Math1113,0to2
3061,Success,Math1113,0to2
3062,Success,Math1113,0to2
3063,Success,Math1113,0to2
3064,Success,Math1113,0to2
3065,Success,Math1113,0to2
3066,Success,Math1113,0to2
3067,Failure,Math1113,0to2
3068,Success,Math1113,0to2
3069,Success,Math1113,0to2
3070,Success,Math1113,0to2
3071,Success,Math1113,0to2
3072,Success,Math1113,0to2
3073,Success,Math1113,0to2
3074,Success,Math1113,0to2
3075,Success,Math1113,0to2
3076,Success,Math1113,0to2
3077,Success,Math1113,0to2
3078,Success,Math1113,0to2
3079,Success,Math1113,0to2
3080,Success,Math1113,0to2
3081,Success,Math1113,0to2
3082,Success,Math1113,0to2
3083,Failure,Math1113,0to2
3084,Success,Math1113,0to2
3085,Failure,Math1113,0to2
3086,Success,Math1113,0to2
3087,Success,Math1113,0to2
3088,Failure,Math1113,0to2
3089,Success,Math1113,0to2
3090,Success,Math1113,0to2
3091,Success,Math1113,0to2
3092,Success,Math1113,0to2
3093,Success,Math1113,0to2
3094,Success,Math1113,0to2
3095,Success,Math1113,0to2
3096,Success,Math1113,0to2
3097,Success,Math1113,0to2
3098,Success,Math1113,0to2
3099,Success,Math1113,0to2
3100,Success,Math1113,0to2
3101,Failure,Math1113,0to2
3102,Success,Math1113,0to2
3103,Failure,Math1113,0to2
3104,Success,Math1113,0to2
3105,Success,Math1113,0to2
3106,Success,Math1113,0to2
3107,Success,Math1113,0to2
3108,Failure,Math1113,0to2
3109,Success,Math1113,0to2
3110,Success,Math1113,0to2
3111,Success,Math1113,0to2
3112,Success,Math1113,0to2
3113,Success,Math1113,0to2
3114,Success,Math1113,0to2
3115,Success,Math1113,0to2
3116,Success,Math1113,0to2
3117,Success,Math1113,0to2
3118,Success,Math1113,0to2
3119,Success,Math1113,0to2
3120,Failure,Math1113,0to2
3121,Success,Math1113,0to2
3122,Failure,Math1113,0to2
3123,Success,Math1113,0to2
3124,Success,Math1113,0to2
3125,Success,Math1113,0to2
3126,Success,Math1113,0to2
3127,Success,Math1113,0to2
3128,Success,Math1113,0to2
3129,Success,Math1113,0to2
3130,Success,Math1113,0to2
3131,Success,Math1113,0to2
3132,Success,Math1113,0to2
3133,Success,Math1113,0to2
3134,Success,Math1113,0to2
3135,Failure,Math1113,0to2
3136,Success,Math1113,0to2
3137,Success,Math1113,0to2
3138,Success,Math1113,0to2
3139,Success,Math1113,0to2
3140,Success,Math1113,0to2
3141,Success,Math1113,0to2
3142,Success,Math1113,0to2
3143,Success,Math1113,0to2
3144,Success,Math1113,0to2
3145,Success,Math1113,0to2
3146,Success,Math1113,0to2
3147,Success,Math1113,0to2
3148,Success,Math1113,0to2
3149,Success,Math1113,0to2
3150,Success,Math1113,0to2
3151,Failure,Math1113,0to2
3152,Success,Math1113,0to2
3153,Success,Math1113,0to2
3154,Success,Math1113,0to2
3155,Success,Math1113,0to2
3156,Success,Math1113,0to2
3157,Success,Math1113,0to2
3158,Success,Math1113,0to2
3159,Success,Math1113,0to2
3160,Success,Math1113,0to2
3161,Success,Math1113,0to2
3162,Success,Math1113,0to2
3163,Success,Math1113,0to2
3164,Success,Math1113,0to2
3165,Failure,Math1113,0to2
3166,Success,Math1113,0to2
3167,Success,Math1113,0to2
3168,Failure,Math1113,0to2
3169,Success,Math1113,0to2
3170,Success,Math1113,0to2
3171,Success,Math1113,0to2
3172,Success,Math1113,0to2
3173,Failure,Math1113,0to2
3174,Failure,Math1113,0to2
3175,Failure,Math1113,0to2
3176,Failure,Math1113,0to2
3177,Success,Math1113,0to2
3178,Failure,Math1113,0to2
3179,Success,Math1113,0to2
3180,Failure,Math1113,0to2
3181,Failure,Math1113,0to2
3182,Success,Math1113,0to2
3183,Success,Math1113,0to2
3184,Success,Math1113,0to2
3185,Success,Math1113,0to2
3186,Success,Math1113,0to2
3187,Failure,Math1113,0to2
3188,Success,Math1113,0to2
3189,Success,Math1113,0to2
3190,Success,Math1113,0to2
3191,Success,Math1113,0to2
3192,Failure,Math1113,0to2
3193,Success,Math1113,0to2
3194,Success,Math1113,0to2
3195,Failure,Math1113,0to2
3196,Success,Math1113,0to2
3197,Failure,Math1113,0to2
3198,Success,Math1113,0to2
3199,Success,Math1113,0to2
3200,Failure,Math1113,0to2
3201,Success,Math1113,0to2
3202,Success,Math1113,0to2
3203,Success,Math1113,0to2
3204,Failure,Math1113,0to2
3205,Success,Math1113,0to2
3206,Success,Math1113,0to2
3207,Success,Math1113,0to2
3208,Success,Math1113,0to2
3209,Failure,Math1113,0to2
3210,Success,Math1113,0to2
3211,Failure,Math1113,0to2
3212,Success,Math1113,0to2
3213,Success,Math1113,0to2
3214,Success,Math1113,0to2
3215,Success,Math1113,0to2
3216,Success,Math1113,0to2
3217,Success,Math1113,0to2
3218,Success,Math1113,0to2
3219,Failure,Math1113,0to2
3220,Success,Math1113,0to2
3221,Failure,Math1113,0to2
3222,Failure,Math1113,0to2
3223,Success,Math1113,0to2
3224,Success,Math1113,0to2
3225,Success,Math1113,0to2
3226,Success,Math1113,0to2
3227,Success,Math1113,0to2
3228,Success,Math1113,0to2
3229,Failure,Math1113,0to2
3230,Success,Math1113,0to2
3231,Success,Math1113,0to2
3232,Failure,Math1113,0to2
3233,Success,Math1113,0to2
3234,Failure,Math1113,0to2
3235,Success,Math1113,0to2
3236,Success,Math1113,0to2
3237,Success,Math1113,0to2
3238,Success,Math1113,0to2
3239,Success,Math1113,0to2
3240,Success,Math1113,0to2
3241,Success,Math1113,0to2
3242,Success,Math1113,0to2
3243,Success,Math1113,0to2
3244,Success,Math1113,0to2
3245,Success,Math1113,0to2
3246,Success,Math1113,0to2
3247,Failure,Math1113,0to2
3248,Success,Math1113,0to2
3249,Success,Math1113,0to2
3250,Success,Math1113,0to2
3251,Success,Math1113,0to2
3252,Success,Math1113,0to2
3253,Success,Math1113,0to2
3254,Success,Math1113,0to2
3255,Failure,Math1113,0to2
3256,Success,Math1113,0to2
3257,Success,Math1113,0to2
3258,Success,Math1113,0to2
3259,Success,Math1113,0to2
3260,Success,Math1113,0to2
3261,Success,Math1113,0to2
3262,Failure,Math1113,0to2
3263,Success,Math1113,0to2
3264,Success,Math1113,0to2
3265,Success,Math1113,0to2
3266,Success,Math1113,0to2
3267,Success,Math1113,0to2
3268,Success,Math1113,0to2
3269,Success,Math1113,0to2
3270,Success,Math1113,0to2
3271,Success,Math1113,0to2
3272,Success,Math1113,0to2
3273,Success,Math1113,0to2
3274,Failure,Math1113,0to2
3275,Success,Math1113,0to2
3276,Success,Math1113,0to2
3277,Success,Math1113,0to2
3278,Success,Math1113,0to2
3279,Success,Math1113,0to2
3280,Success,Math1113,0to2
3281,Success,Math1113,0to2
3282,Failure,Math1113,0to2
3283,Success,Math1113,0to2
3284,Success,Math1113,0to2
3285,Success,Math1113,0to2
3286,Success,Math1113,0to2
3287,Success,Math1113,0to2
3288,Success,Math1113,0to2
3289,Success,Math1113,0to2
3290,Failure,Math1113,0to2
3291,Success,Math1113,0to2
3292,Success,Math1113,0to2
3293,Success,Math1113,0to2
3294,Success,Math1113,0to2
3295,Success,Math1113,0to2
3296,Failure,Math1113,0to2
3297,Success,Math1113,0to2
3298,Success,Math1113,0to2
3299,Failure,Math1113,0to2
3300,Success,Math1113,0to2
3301,Success,Math1113,0to2
3302,Success,Math1113,0to2
3303,Success,Math1113,0to2
3304,Success,Math1113,0to2
3305,Success,Math1113,0to2
3306,Success,Math1113,0to2
3307,Success,Math1113,0to2
3308,Success,Math1113,0to2
3309,Success,Math1113,0to2
3310,Success,Math1113,0to2
3311,Success,Math1113,0to2
3312,Success,Math1113,0to2
3313,Success,Math1113,0to2
3314,Failure,Math1113,0to2
3315,Success,Math1113,0to2
3316,Success,Math1113,0to2
3317,Success,Math1113,0to2
3318,Success,Math1113,0to2
3319,Failure,Math1113,0to2
3320,Success,Math1113,0to2
3321,Success,Math1113,0to2
3322,Failure,Math1113,0to2
3323,Success,Math1113,0to2
3324,Success,Math1113,0to2
3325,Success,Math1113,0to2
3326,Success,Math1113,0to2
3327,Success,Math1113,0to2
3328,Success,Math1113,0to2
3329,Failure,Math1113,0to2
3330,Success,Math1113,0to2
3331,Success,Math1113,0to2
3332,Failure,Math1113,0to2
3333,Success,Math1113,0to2
3334,Success,Math1113,0to2
3335,Success,Math1113,0to2
3336,Success,Math1113,0to2
3337,Success,Math1113,0to2
3338,Success,Math1113,0to2
3339,Failure,Math1113,0to2
3340,Success,Math1113,0to2
3341,Success,Math1113,0to2
3342,Success,Math1113,0to2
3343,Success,Math1113,0to2
3344,Success,Math1113,0to2
3345,Success,Math1113,0to2
3346,Failure,Math1113,0to2
3347,Success,Math1113,0to2
3348,Success,Math1113,0to2
3349,Success,Math1113,0to2
3350,Success,Math1113,0to2
3351,Success,Math1113,0to2
3352,Failure,Math1113,0to2
3353,Success,Math1113,0to2
3354,Success,Math1113,0to2
3355,Failure,Math1113,0to2
3356,Success,Math1113,0to2
3357,Failure,Math1113,0to2
3358,Success,Math1113,0to2
3359,Success,Math1113,0to2
3360,Failure,Math1113,0to2
3361,Failure,Math1113,0to2
3362,Success,Math1113,0to2
3363,Success,Math1113,0to2
3364,Success,Math1113,0to2
3365,Success,Math1113,0to2
3366,Success,Math1113,0to2
3367,Failure,Math1113,0to2
3368,Success,Math1113,0to2
3369,Success,Math1113,0to2
3370,Failure,Math1113,0to2
3371,Success,Math1113,0to2
3372,Success,Math1113,0to2
3373,Success,Math1113,0to2
3374,Success,Math1113,0to2
3375,Success,Math1113,0to2
3376,Failure,Math1113,0to2
3377,Failure,Math1113,0to2
3378,Failure,Math1113,0to2
3379,Success,Math1113,0to2
3380,Success,Math1113,0to2
3381,Success,Math1113,0to2
3382,Failure,Math1113,0to2
3383,Failure,Math1113,0to2
3384,Success,Math1113,0to2
3385,Failure,Math1113,0to2
3386,Success,Math1113,0to2
3387,Success,Math1113,0to2
3388,Success,Math1113,0to2
3389,Failure,Math1113,0to2
3390,Failure,Math1113,0to2
3391,Failure,Math1113,0to2
3392,Success,Math1113,0to2
3393,Failure,Math1113,0to2
3394,Failure,Math1113,0to2
3395,Success,Math1113,0to2
3396,Success,Math1113,0to2
3397,Success,Math1113,0to2
3398,Success,Math1113,0to2
3399,Success,Math1113,0to2
3400,Failure,Math1113,0to2
3401,Success,Math1113,0to2
3402,Success,Math1113,0to2
3403,Failure,Math1113,0to2
3404,Failure,Math1113,0to2
3405,Success,Math1113,0to2
3406,Failure,Math1113,0to2
3407,Success,Math1113,0to2
3408,Failure,Math1113,0to2
3409,Success,Math1113,0to2
3410,Success,Math1113,0to2
3411,Failure,Math1113,0to2
3412,Success,Math1113,0to2
3413,Success,Math1113,0to2
3414,Success,Math1113,0to2
3415,Success,Math1113,0to2
3416,Success,Math1113,0to2
3417,Success,Math1113,0to2
3418,Success,Math1113,0to2
3419,Success,Math1113,0to2
3420,Success,Math1113,0to2
3421,Success,Math1113,0to2
3422,Failure,Math1113,0to2
3423,Success,Math1113,0to2
3424,Success,Math1113,0to2
3425,Failure,Math1113,0to2
3426,Success,Math1113,0to2
3427,Success,Math1113,0to2
3428,Failure,Math1113,0to2
3429,Success,Math1113,0to2
3430,Success,Math1113,0to2
3431,Success,Math1113,0to2
3432,Success,Math1113,0to2
3433,Success,Math1113,0to2
3434,Success,Math1113,0to2
3435,Success,Math1113,0to2
3436,Success,Math1113,0to2
3437,Success,Math1113,0to2
3438,Success,Math1113,0to2
3439,Success,Math1113,0to2
3440,Success,Math1113,0to2
3441,Success,Math1113,0to2
3442,Failure,Math1113,0to2
3443,Success,Math1113,0to2
3444,Success,Math1113,0to2
3445,Success,Math1113,0to2
3446,Success,Math1113,0to2
3447,Success,Math1113,0to2
3448,Success,Math1113,0to2
3449,Success,Math1113,0to2
3450,Success,Math1113,0to2
3451,Success,Math1113,0to2
3452,Success,Math1113,0to2
3453,Success,Math1113,0to2
3454,Success,Math1113,0to2
3455,Success,Math1113,0to2
3456,Success,Math1113,0to2
3457,Success,Math1113,0to2
3458,Success,Math1113,0to2
3459,Failure,Math1113,0to2
3460,Success,Math1113,0to2
3461,Success,Math1113,0to2
3462,Success,Math1113,0to2
3463,Success,Math1113,0to2
3464,Success,Math1113,0to2
3465,Success,Math1113,0to2
3466,Failure,Math1113,0to2
3467,Success,Math1113,0to2
3468,Success,Math1113,0to2
3469,Success,Math1113,0to2
3470,Failure,Math1113,0to2
3471,Success,Math1113,0to2
3472,Success,Math1113,0to2
3473,Failure,Math1113,0to2
3474,Success,Math1113,0to2
3475,Failure,Math1113,0to2
3476,Success,Math1113,0to2
3477,Failure,Math1113,0to2
3478,Failure,Math1113,0to2
3479,Success,Math1113,0to2
3480,Success,Math1113,0to2
3481,Success,Math1113,0to2
3482,Failure,Math1113,0to2
3483,Success,Math1113,0to2
3484,Success,Math1113,0to2
3485,Failure,Math1113,0to2
3486,Success,Math1113,0to2
3487,Failure,Math1113,0to2
3488,Success,Math1113,0to2
3489,Success,Math1113,0to2
3490,Success,Math1113,0to2
3491,Success,Math1113,0to2
3492,Success,Math1113,0to2
3493,Failure,Math1113,0to2
3494,Failure,Math1113,0to2
3495,Success,Math1113,0to2
3496,Success,Math1113,0to2
3497,Success,Math1113,0to2
3498,Success,Math1113,0to2
3499,Success,Math1113,0to2
3500,Success,Math1113,0to2
3501,Success,Math1113,0to2
3502,Success,Math1113,0to2
3503,Success,Math1113,0to2
3504,Success,Math1113,0to2
3505,Failure,Math1113,0to2
3506,Success,Math1113,0to2
3507,Success,Math1113,0to2
3508,Failure,Math1113,0to2
3509,Failure,Math1113,0to2
3510,Success,Math1113,0to2
3511,Success,Math1113,0to2
3512,Success,Math1113,0to2
3513,Success,Math1113,0to2
3514,Success,Math1113,0to2
3515,Success,Math1113,0to2
3516,Success,Math1113,0to2
3517,Success,Math1113,0to2
3518,Success,Math1113,0to2
3519,Success,Math1113,0to2
3520,Success,Math1113,0to2
3521,Success,Math1113,0to2
3522,Success,Math1113,0to2
3523,Success,Math1113,0to2
3524,Success,Math1113,0to2
3525,Success,Math1113,0to2
3526,Success,Math1113,0to2
3527,Success,Math1113,0to2
3528,Failure,Math1113,0to2
3529,Success,Math1113,0to2
3530,Success,Math1113,0to2
3531,Success,Math1113,0to2
3532,Success,Math1113,0to2
3533,Success,Math1113,0to2
3534,Success,Math1113,0to2
3535,Success,Math1113,0to2
3536,Success,Math1113,0to2
3537,Success,Math1113,0to2
3538,Failure,Math1113,0to2
3539,Failure,Math1113,0to2
3540,Success,Math1113,0to2
3541,Success,Math1113,0to2
3542,Success,Math1113,0to2
3543,Success,Math1113,0to2
3544,Success,Math1113,0to2
3545,Success,Math1113,0to2
3546,Failure,Math1113,0to2
3547,Success,Math1113,0to2
3548,Success,Math1113,0to2
3549,Failure,Math1113,0to2
3550,Success,Math1113,0to2
3551,Success,Math1113,0to2
3552,Failure,Math1113,0to2
3553,Failure,Math1113,0to2
3554,Success,Math1113,0to2
3555,Failure,Math1113,0to2
3556,Success,Math1113,0to2
3557,Success,Math1113,0to2
3558,Success,Math1113,0to2
3559,Success,Math1113,0to2
3560,Success,Math1113,0to2
3561,Success,Math1113,0to2
3562,Success,Math1113,0to2
3563,Success,Math1113,0to2
3564,Success,Math1113,0to2
3565,Success,Math1113,0to2
3566,Success,Math1113,0to2
3567,Failure,Math1113,0to2
3568,Success,Math1113,0to2
3569,Success,Math1113,0to2
3570,Success,Math1113,0to2
3571,Success,Math1113,0to2
3572,Success,Math1113,0to2
3573,Success,Math1113,0to2
3574,Success,Math1113,0to2
3575,Success,Math1113,0to2
3576,Success,Math1113,0to2
3577,Success,Math1113,0to2
3578,Success,Math1113,0to2
3579,Success,Math1113,0to2
3580,Success,Math1113,0to2
3581,Failure,Math1113,0to2
3582,Failure,Math1113,0to2
3583,Success,Math1113,0to2
3584,Failure,Math1113,0to2
3585,Success,Math1113,0to2
3586,Success,Math1113,0to2
3587,Success,Math1113,0to2
3588,Failure,Math1113,0to2
3589,Success,Math1113,0to2
3590,Failure,Math1113,0to2
3591,Success,Math1113,0to2
3592,Success,Math1113,0to2
3593,Success,Math1113,0to2
3594,Success,Math1113,0to2
3595,Failure,Math1113,0to2
3596,Success,Math1113,0to2
3597,Failure,Math1113,0to2
3598,Success,Math1113,0to2
3599,Failure,Math1113,0to2
3600,Success,Math1113,0to2
3601,Failure,Math1113,0to2
3602,Success,Math1113,0to2
3603,Failure,Math1113,0to2
3604,Failure,Math1113,0to2
3605,Success,Math1113,0to2
3606,Success,Math1113,0to2
3607,Success,Math1113,0to2
3608,Failure,Math1113,0to2
3609,Failure,Math1113,0to2
3610,Success,Math1113,0to2
3611,Success,Math1113,0to2
3612,Failure,Math1113,0to2
3613,Success,Math1113,0to2
3614,Success,Math1113,0to2
3615,Success,Math1113,0to2
3616,Success,Math1113,0to2
3617,Failure,Math1113,0to2
3618,Success,Math1113,0to2
3619,Success,Math1113,0to2
3620,Success,Math1113,0to2
3621,Failure,Math1113,0to2
3622,Success,Math1113,0to2
3623,Failure,Math1113,0to2
3624,Success,Math1113,0to2
3625,Success,Math1113,0to2
3626,Success,Math1113,0to2
3627,Success,Math1113,0to2
3628,Success,Math1113,0to2
3629,Success,Math1113,0to2
3630,Success,Math1113,0to2
3631,Success,Math1113,0to2
3632,Failure,Math1113,0to2
3633,Failure,Math1113,0to2
3634,Success,Math1113,0to2
3635,Success,Math1113,0to2
3636,Failure,Math1113,0to2
3637,Success,Math1113,0to2
3638,Success,Math1113,0to2
3639,Success,Math1113,0to2
3640,Success,Math1113,0to2
3641,Success,Math1113,0to2
3642,Success,Math1113,0to2
3643,Success,Math1113,0to2
3644,Failure,Math1113,0to2
3645,Success,Math1113,0to2
3646,Success,Math1113,0to2
3647,Success,Math1113,0to2
3648,Success,Math1113,0to2
3649,Success,Math1113,0to2
3650,Failure,Math1113,0to2
3651,Success,Math1113,0to2
3652,Success,Math1113,0to2
3653,Success,Math1113,0to2
3654,Success,Math1113,0to2
3655,Success,Math1113,0to2
3656,Success,Math1113,0to2
3657,Failure,Math1113,0to2
3658,Failure,Math1113,0to2
3659,Success,Math1113,0to2
3660,Success,Math1113,0to2
3661,Success,Math1113,0to2
3662,Success,Math1113,0to2
3663,Success,Math1113,0to2
3664,Success,Math1113,0to2
3665,Success,Math1113,0to2
3666,Success,Math1113,0to2
3667,Success,Math1113,0to2
3668,Failure,Math1113,0to2
3669,Success,Math1113,0to2
3670,Failure,Math1113,0to2
3671,Success,Math1113,0to2
3672,Success,Math1113,0to2
3673,Success,Math1113,0to2
3674,Success,Math1113,0to2
3675,Success,Math1113,0to2
3676,Success,Math1113,0to2
3677,Success,Math1113,0to2
3678,Success,Math1113,0to2
3679,Success,Math1113,0to2
3680,Success,Math1113,0to2
3681,Success,Math1113,0to2
3682,Success,Math1113,0to2
3683,Success,Math1113,0to2
3684,Failure,Math1113,0to2
3685,Success,Math1113,0to2
3686,Success,Math1113,0to2
3687,Success,Math1113,0to2
3688,Success,Math1113,0to2
3689,Success,Math1113,0to2
3690,Success,Math1113,0to2
3691,Success,Math1113,0to2
3692,Success,Math1113,0to2
3693,Success,Math1113,0to2
3694,Success,Math1113,0to2
3695,Success,Math1113,0to2
3696,Success,Math1113,0to2
3697,Success,Math1113,0to2
3698,Success,Math1113,0to2
3699,Failure,Math1113,0to2
3700,Success,Math1113,0to2
3701,Success,Math1113,0to2
3702,Success,Math1113,0to2
3703,Success,Math1113,0to2
3704,Failure,Math1113,0to2
3705,Success,Math1113,0to2
3706,Success,Math1113,0to2
3707,Success,Math1113,0to2
3708,Success,Math1113,0to2
3709,Success,Math1113,0to2
3710,Success,Math1113,0to2
3711,Success,Math1113,0to2
3712,Success,Math1113,0to2
3713,Success,Math1113,0to2
3714,Success,Math1113,0to2
3715,Failure,Math1113,0to2
3716,Success,Math1113,0to2
3717,Success,Math1113,0to2
3718,Success,Math1113,0to2
3719,Failure,Math1113,0to2
3720,Failure,Math1113,0to2
3721,Success,Math1113,0to2
3722,Success,Math1113,0to2
3723,Success,Math1113,0to2
3724,Failure,Math1113,0to2
3725,Success,Math1113,0to2
3726,Success,Math1113,0to2
3727,Success,Math1113,0to2
3728,Success,Math1113,0to2
3729,Success,Math1113,0to2
3730,Success,Math1113,0to2
3731,Success,Math1113,0to2
3732,Success,Math1113,0to2
3733,Success,Math1113,0to2
3734,Success,Math1113,0to2
3735,Success,Math1113,0to2
3736,Success,Math1113,0to2
3737,Success,Math1113,0to2
3738,Failure,Math1113,0to2
3739,Success,Math1113,0to2
3740,Success,Math1113,0to2
3741,Success,Math1113,0to2
