weight,temp
50,169.1
47.5,177.9
40.2,175.7
45.5,181.9
28.9,177.9
38.7,173.2
36.3,185.9
62.2,163.5
28.8,179.8
51.5,165.4
47.3,168.5
31.9,175.9
44,172.8
39.4,179
34.9,178.2
38.8,175.2
55.2,167.1
52.9,172.8
51,169.2
44.2,176.6
29.9,176.5
38.4,182.7
44.3,175.8
45.1,173.2
34.1,181.2
45.1,181.9
45.9,168.9
42.2,174.5
54.4,168.4
45.4,173.9
65.4,157.1
54.1,169.6
30.9,185.7
47.3,169.6
37,181.2
51.2,171.6
48.7,172.7
46.7,169.9
41.1,180
40.1,176.7
42.8,170.1
35.8,178.7
44.5,174
50.8,177.7
41.5,179.8
51.5,171.4
55.3,168.5
50,170.3
56.8,165.5
64.5,161.6
52.5,168.3
51.7,171.2
46.5,172.2
37.6,174.4
46.9,181.1
44,171
49,169.1
50.1,168.9
40.9,179
48.7,167.2
54.4,166.7
39,181
46.5,170.6
49.2,167.6
32.7,181.2
52.4,173.1
43.1,178.1
55.2,170.3
30.1,174.1
44.9,172
41.7,179.1
52.4,178.5
54.2,170.5
50.2,170.2
41,182.2
48.9,170.6
36.4,180
62.4,169
35.3,176
47.1,175.3
37.4,188.4
45,177.8
50.8,169.2
37.7,175
51.2,174.8
41.4,179
52.1,159.9
36.3,184.5
49.2,173.9
34,179.3
33.5,181.7
46.2,178.2
50.8,166.5
43.3,170.1
26.2,185.7
53.2,171.8
40.6,178.3
46.6,174.6
42.2,174.2
46,168.9
44.8,176
50.6,171.4
40.8,179.8
50.7,175.2
41.5,174.7
38,180.9
40.4,170.1
48.7,164.3
39.8,182.4
48.9,169.9
38.7,176.2
35.9,176.9
48.5,170.8
38.9,180
52.3,172.7
39.1,175.8
48,178.5
51.8,172.7
39.1,175.2
46.1,162.3
33.8,184.2
49.6,167.1
42.5,175.9
47.3,179.1
56.9,166.2
39.9,178.8
36.6,177.2
52.5,172.7
57.6,165.2
53.8,166.8
47.6,176.1
49.9,174
45.6,175.4
41.4,172.1
57.7,169.9
46.1,174.9
39.7,175.1
40.5,176.4
43.3,171.4
42.4,176.8
47,173.3
42,176.7
46.6,169.5
51.3,169.2
39.8,179.3
53.8,175.6
40.3,176.3
47.9,167
48,172.6
43.7,170.2
39.8,185
51.7,160.3
36.4,181
45.4,179.4
32.9,177.2
37.9,182.8
61.2,161
52.5,170.7
43.6,170.7
25.8,184.2
49,170
51.3,174.1
41.2,175.9
47.6,173.6
50.9,168.6
48.8,169.9
47.6,162.4
33.5,177.8
36.9,175.3
41,175.2
43.9,176.9
56.3,176.3
48.7,175.5
48,171.6
50.5,173.5
39.6,172.5
44,174
56.7,162.8
49.7,169
48.1,168.9
51.1,177.8
41.9,180.3
49.8,173.1
55.1,160.7
36.8,182.6
38.2,180.6
47,177.7
44.8,169.6
48.4,173.5
45.6,172.8
53.2,170
55.7,164.5
57.2,164.6
46.6,173.8
53.2,179.4
52.9,165.2
49.1,178.3
47.7,175.6
47.5,172.6
43.6,178.7
42.1,177.4
36,178.8
48.4,174
45.7,177.5
54.5,174.8
41.7,174.9
54.1,169.5
40,175.3
38.1,180.2
56.9,166.5
58.8,163
48,175.6
42.1,176.6
42.3,180.1
25.7,193.4
44.5,171.7
43.5,169.8
48.9,167.3
46,172.5
33.4,182.6
45.3,175.6
57.5,159.9
42.9,177.5
45.9,173.2
34.2,181.2
54.4,164.5
49.9,170.1
48.6,175.1
51.8,170.1
37.1,178.4
53.2,169.2
29.5,187
46,168.7
45.6,173.6
30.3,182.4
50.1,161.9
46.1,184.3
31.6,181
52.6,167.6
51.7,163.9
52.7,175.6
59.7,166.1
53.4,169.7
40.6,178.5
40.1,179.5
46.4,170.4
37.1,178
57.3,166.4
64.5,155.7
22.4,187
43.2,176.3
45.6,172.3
40.6,169
52.5,174.9
38.7,166.4
27,192
56.6,169.3
65.5,163.1
42.7,180.5
58.7,166.9
56.5,165.8
41.2,175.7
47.9,169.7
55.4,163.7
49.1,176.8
35.7,177.4
46.1,175
41.9,167.4
44,175.3
56.7,177.2
43.7,180.2
49.8,175.6
60.9,164.8
39.4,178.7
52.9,168.5
38.1,170.3
43.3,173.5
34.9,180
46,170.7
42.2,171.3
46.9,178
42.3,176.8
29.2,189.8
34.2,185.3
48,172.3
63.7,167.2
54.5,165.9
47,167
29.1,186.1
50,172.1
52,169.9
32.3,181.8
35.8,182.2
30.8,178.2
53.1,169.6
46.8,170.7
44,175.9
33.5,182.2
41.1,180.1
49.1,169.7
41.4,182.7
32.9,179.5
58.2,165.7
40.7,174
50.8,181.2
44,176.2
55.1,169.5
46.6,171.5
60,167.2
44.4,171.3
54,165.8
48.8,171.5
53.7,171.8
51.1,167.1
47.1,179.4
52.6,164.1
33.1,179
43.1,178.3
42.5,176.7
51.5,172.2
50.7,169.2
43.7,177.3
39.3,180.7
48.3,171.4
50.1,165.3
63,167.8
44.6,166.3
57.8,167
55,168.7
40.6,171.1
45.4,167.2
27.9,184.4
38,181.9
52.1,173
43.7,172.9
34.2,186.8
65.4,161
33.7,175.8
63.8,168.7
43,175
51.5,166
34.8,179.4
54.7,166.9
41.8,176.4
39.9,178.2
48.3,164.8
47.7,170.8
61.7,163.2
36.6,176.4
23.4,183
57.4,172
44.9,177
51.2,172.2
31.1,187.4
47.4,182.3
43.8,178.9
48.3,173.5
50.8,168.9
42.9,173.3
39.3,174.2
45.4,180.1
31.7,173.7
40.6,173.7
47.8,176.2
48.3,171.6
41.1,180.2
34.6,175.7
48.9,170.2
44.4,172.1
61.8,165.7
42.3,180.3
46.6,175.5
36.5,180.9
46.3,181.6
50.9,178.8
53.1,166.2
49.2,167.6
40.2,172.4
39.6,176.6
49.4,168.9
42.1,174.2
43.8,174.9
30.4,181.3
42.4,173.8
43.2,177.7
32.5,188
58,168.3
52.2,168.9
56.4,163.8
48.2,175.5
47.8,175.3
48.6,179.1
34.4,180.1
42.2,180.8
46.4,180.1
48.7,168.8
32,183.7
44,168.6
29.2,181.8
37,175.8
41.3,176.6
28.3,182.4
32,187.8
52.8,171.1
54.9,165.7
39.7,173.9
37.9,179.9
34.6,175.5
44,165.2
36.1,179.9
31.3,184.1
45.4,177.2
43.4,176.9
44.4,174
33.5,180
45.6,171.1
41.4,176.2
43.9,182.7
47.1,179.6
45.2,176
44.5,172.1
30.2,175.5
47.1,176.9
46.4,169.6
45.4,182.6
33.9,177.7
40.6,178.6
43.5,177.3
57.2,159.5
50.7,167.1
39.8,175
52.2,175
36.5,179.1
52.6,166.7
50.7,176.2
54.6,169.8
37.4,176.7
41.8,171
42.5,179.8
52.3,172.2
53.9,175.4
40,176.5
46.2,173.6
40.1,176.1
38.4,183
48.6,166.5
44.5,167.5
34.1,180.1
50.2,175.6
59.6,163
44,169.6
38.9,176.1
29.6,188
64.9,160.8
26,185.9
47.7,173.4
51.9,168.6
40.3,171.2
39.3,184
44.2,176.7
42.6,177.9
40.5,186.1
55.8,168.7
60.2,163
46.2,172.2
49.5,177.7
39.5,176.3
38.7,177.3
45.7,178.4
61.1,166.5
37.5,166.5
37.6,179.4
41.3,180
46.7,173.6
45.1,170.5
38.8,175.1
59.1,162.8
50.7,175.1
55.1,173.8
50.2,174.4
52.1,168.3
46.9,171.2
52.1,169.8
42.4,172.5
55.9,168
48.9,174.7
39.6,173.7
30.4,181.6
53.9,167.9
52.5,172.9
43.1,176.5
28.2,183.2
48.6,170.1
46.9,176.4
35.1,178.1
35.2,178.9
31,185.8
52.1,175.1
43,172.1
41.2,178.7
43.3,176.8
49.3,173.4
45.6,178.3
43,171
47.9,172.5
50,172.7
47.1,179.6
48,171.2
46.4,175.4
52.1,169.9
37.3,180.3
38.7,190
33.3,191.7
35.8,179
52.9,165.9
57.4,165
44.2,171.2
47.2,173.9
43.5,181.8
33.2,180.9
48.2,171.2
46.4,174.2
43.5,177.5
47.4,170
34.4,182
50.4,168.9
46.3,175
52.2,174.3
45.3,170.9
53.8,166.6
50.2,170.6
30.2,175.7
57.6,167.8
40.4,175.2
46.3,178.1
49.2,173.2
50.2,170.8
43.2,180.2
47.5,176.2
61.6,163.3
49.1,171.7
21.4,192.6
36,172.4
56.3,166.4
47.1,169.1
41.1,168.5
51.2,160.3
35,182.4
48.2,171.2
33.7,181.9
40.8,177.8
44.9,170.4
51.2,169.7
50.6,173.4
43.2,177.6
39.1,173.6
46.9,175.2
44.2,180.4
41.3,169.2
58.4,166.9
56.3,165.4
36.4,180.5
45.3,177.8
46.5,167.1
43.9,167.4
39.3,172.1
31,175
50.5,174.4
36.4,179.6
46.8,178
45.8,174.4
40.3,177.7
35.6,184.3
56.5,166.5
45.9,170
56.3,163.3
47,180.3
46.2,176.3
38.7,176.9
43.5,166.7
43.7,177.2
47.5,174.9
38.8,177.5
47.9,167.5
69.8,154.3
47,182.3
48.1,171.1
47.2,172.1
63.4,165.2
48.7,165.9
45.2,181.1
51.2,168.6
45,173.2
44.7,175.7
39.3,175
34.9,179.6
42.6,178.3
44.1,166.6
37.5,176.7
47.4,171
37.9,176.8
50,174.3
39.6,184.9
40.7,170
42.8,177.3
54.1,167.2
48.8,174.1
51.3,168.1
40.3,176.5
51.5,171.9
46,167.1
32.3,182
44.5,173.5
39.8,180.9
49.8,173.1
53.2,160.7
51.1,175
45.1,179.2
46,180.8
53.7,162.3
56,174.6
35.6,176.9
37.5,175
35.8,180.5
37.2,177.8
34.7,182.6
44.5,181.8
55.9,172.2
64,165.2
43,177.2
41.1,177.4
46.9,173.4
59.6,172
55,171.6
56.6,167.4
45.5,172.7
36,174.3
44.4,179.1
53.7,165
38.6,178.8
52.2,166.3
31.1,182
41.6,179.6
51.3,174.3
53.9,162.9
35.5,181
49,164.8
52.1,168.9
39.8,178.7
39.7,173.3
48.2,171.3
56.8,172
52.4,168.1
34.2,185.3
39.7,177.1
39.6,183.7
35.4,182.1
52.3,173.5
53.8,166.2
50.2,172.2
54.8,167.8
51.3,170
49.3,175.8
36.1,179.3
47.4,173.2
52.2,174.2
44.9,177.2
48.3,168
41.6,179.8
53.8,167.3
56.7,163.4
40.4,182.1
49.9,177.1
36.3,175.3
44.3,172.8
43.1,180.6
36.7,174.9
43.8,178
46.7,178.4
51.6,170
56.6,167.9
51.8,172.7
45.6,169.3
38.7,179.3
44.2,171.4
40.6,169
43.1,170.9
38,178.8
44.2,171.4
41.3,178
36.8,190.5
52.9,168.3
40.5,170.1
51.1,174.4
45.2,177.2
35.2,182.4
36.2,182.8
48.2,167.3
35.6,186.1
36.3,182.4
38.9,175.9
45.3,167
39.4,179.2
29.7,177.4
47.4,176.5
56.4,168.8
47.9,172.8
52.8,165.1
66.4,165.8
45.7,172.4
42.1,175.2
39.7,183.3
40.3,175.1
40.8,185.3
39.6,170.1
49.9,175.2
44.7,180.9
42.6,170.3
39.9,180.4
45.3,181.1
32.1,178.2
42,174.7
46.7,172.4
45.1,169
39.7,177.9
38.7,180
32.2,178.7
45.2,174.5
50.6,164.6
54.4,168.1
37.2,183.7
46.3,174.6
46.5,175.7
28.3,183.2
31.7,178.4
39.9,178.1
33.3,180.3
51.4,171
43,176.4
44.4,170.1
43.8,172.1
45.3,180.1
46.5,178.3
37.3,179.5
44.1,171.4
40.9,173.5
51,169.3
51,178.3
46.4,176.9
47.8,175.1
42.6,173.7
55.9,172.5
53,172
50.3,169.3
42.2,177.7
45.5,175.3
38.6,176.4
44.2,172.4
33.6,175
54,173.1
43.1,180.1
63.6,163.6
30.7,184.6
36.3,178.7
47,174
47.6,167.4
52.1,166.8
48.4,172.4
40.7,179.7
56.8,173.6
72,159.5
48.4,170.6
35.6,180.5
53.7,172
50.4,175.2
36.9,175.2
39.2,176.8
23.2,181
40.5,170.9
48,174.3
38.2,177.6
44.3,169.9
56.2,163.6
44.3,172.9
51.7,178
44.9,177.2
47.2,170.1
55.3,163.8
35,173.9
51.8,167.3
29.4,176.8
59.1,163
56.7,161.6
55.4,161.1
49.1,171.9
42.1,175.7
37.6,172.3
38.5,179.8
36.1,178.6
40.5,175.6
34.4,174.3
53.1,167
46.3,181.1
40.7,180.4
50.6,171.6
51.9,170.1
37.6,177.3
47.3,163.5
32.8,179.6
51.1,169.5
47.7,171.5
52.9,171.3
52.5,178.6
46.5,176.9
32.4,184.3
31.7,182.6
33,183.1
50.9,170.4
47.8,168.5
53.4,169
56.5,170.2
46.6,171
56.6,173.2
42.6,177.7
55.1,167.5
33.9,183.3
55.8,168.2
57,166.9
33.5,181.4
43.9,177
46.6,173.7
31,174.7
28.3,180.1
53.6,169.7
47.5,170.6
48.1,173.2
41.9,172.8
40,176.4
39.5,185.2
50.4,170.6
52.3,167.8
39.3,176.9
39.8,169.1
54.9,167.9
57.1,163.2
48.8,175.1
38.5,174
43.6,172.6
51.5,165.4
49.1,175.2
52.4,172.4
44.1,175.6
41.6,175.4
41.2,176.5
46.3,170.6
47.1,176.1
41.9,173.9
52.1,167.3
40.6,178.2
49.9,175.9
33.7,178.7
43.5,176.1
24.7,187.1
50.9,173.4
50.2,173
35.2,186
32.8,177.6
39.5,176.7
64.5,158.9
36.1,182.4
41.9,170.2
49.5,176.8
48.9,172.9
59.1,165.9
36.5,180.3
58.9,169.5
46.4,176.7
43,172.8
55.2,171.1
41.2,168.9
42.8,173.2
28.8,186.2
47.6,170.6
44.7,174.8
49.5,173.1
58.7,172.8
56.2,173
37.8,175.7
56.8,170
41.2,180.5
46,168.3
45.8,170.6
57,173.9
38.9,170.9
44.5,167
42,173.7
47.8,174.3
53.3,169.8
45.7,169
50.1,172.5
40.7,179.1
44.1,170.8
38.7,187.3
52,168.9
48,176.7
42.4,180.1
34.1,177.3
56.2,170.2
50.5,176
40.5,177.1
51,170.7
37.3,186.9
54,166.5
47.4,168.9
41.4,173.3
62.8,161.4
37,175.3
56.6,171.6
44.9,178.5
47.2,170.6
41.3,179.2
57.5,167.9
54,166.3
54.2,175.7
48,171.7
41.7,180.5
43.5,171.7
52.4,175.5
53.7,164
49.3,178.3
47.8,171
33.7,177.7
50.7,173.5
48.6,169.5
51.4,174.7
53.4,171
47.3,174.4
38.7,176.9
41.1,177.3
45.4,173
35.3,176.7
55.3,170.1
37.8,179.9
44,173.7
44.9,173.4
44.8,178.6
35.1,178.4
33.6,175.2
42.6,176.7
49.1,175.4
37.1,179.3
42.9,167.8
39.8,177.6
47.9,167.4
35.4,174.2
37.7,179.7
41.7,178
42.9,177.3
43.8,179.1
49.7,171.9
45,180.5
47.2,169.2
38.4,176.6
37.4,179.6
61.2,155.4
42.2,175.9
45.1,174.2
39.5,181.1
51.8,163.4
38.8,179.1
48.8,171.6
61.2,168.8
45.3,166
35,179.3
50.8,164.1
52.2,178.5
43.4,177.6
51,167.4
33.7,175.4
41.2,176.6
39.7,179.2
39.7,165.2
47.6,174.6
42.8,178.1
30,180.2
49.1,174.3
50,167.4
51.5,170
39.2,174.6
44.4,168.4
51,168.9
63.3,170.5
36.3,174.2
50.9,177.6
43,174.5
58.4,171.5
37,179.3
51.7,164.7
34.7,181.7
49.5,169.2
34.7,181.3
38.5,172.8
40,174.3
42.1,175.9
34.6,182.1
33.4,182.1
45.1,175.7
48.8,171.8
27.3,193.5
32.4,180
52.4,162.9
54.8,172.9
40.9,174
42.2,177.7
34.1,181.3
43.3,177.5
50.1,169
45.3,175.5
47,166.9
36.9,184
34.1,180.2
35.7,177.9
49.3,170.2
40.6,168.8
37.2,175.2
32.5,180.1
44.8,177.9
55.8,168.6
42.7,177.3
45.9,170.4
34.9,178.8
50.7,171.2
34,178.9
50.1,166.9
55.2,169.5
52.3,176
33.9,174.9
49.3,177.2
39.7,179.6
62.4,165.8
42.3,171.5
47,170.5
48.5,174.4
54.9,173
47.9,174.1
32.6,185.6
32.5,185.5
38.3,188.1
25,180.4
37.9,171.6
53.9,173.6
46.8,168.8
41.7,170.9
31.5,186.7
52.9,171.1
52.6,174.5
35.4,183
31.9,183
54.3,163.3
58,167.7
39.1,175.2
47.3,175.9
48.2,178.9
52.7,169.4
40.6,175
46.9,174
46.2,173.2
50.7,181.1
51.7,168
41.6,183.4
51.3,169.4
51.1,168.9
33.7,180.4
41.4,176.5
52.6,166.7
51.8,163.2
43.2,178.7
29.2,185
57.7,169.5
38.2,176.6
47.2,170.8
34.9,186.3
39.6,175.2
36.9,179.4
48.9,174
50.9,171.3
40.4,181
54.3,170.5
43.1,179.6
47,171.1
57.2,168.8
41.2,181
44.4,170.9
47.1,179
25.8,179.8
56.7,170.3
24.7,181.2
42.4,176.2
58.4,169.6
41,174.7
45.8,178.3
47.5,172.7
54.9,171.6
40.3,169.6
35.4,177.1
25.9,190.8
41.1,182.6
44.2,172.2
35.7,181.7
44.6,173.4
44.6,177
38.1,177.5
27.4,191.3
54.1,160.6
51.6,176.7
54.2,163.1
54.4,164.5
43.6,174.4
41.7,180.1
43.8,171.4
53.6,175
45.9,174.2
40.9,172.1
33,179.2
37.3,178.1
37.7,183.3
48.4,169.8
34.4,178.5
42.9,178.5
38.7,180.5
53.2,166
43.4,180.3
40.4,181.7
37.2,172.9
37.1,177.8
35.6,174.8
48.8,166.1
51.7,177.4
48,175.8
43.2,171.5
51.8,174.7
56.2,160
45.6,175.5
36.1,175.6
48.3,177.6
39.7,172.3
38.6,181.3
47.2,174
54.7,167.5
48,170.2
46.2,173
44.4,171.7
31.7,179.9
46.7,165.9
54.6,171.7
22.8,181.7
46.2,175.4
44.9,174.1
55.9,164.4
44,177.1
40.3,175.6
59.1,161
24.3,185.2
45.1,173.4
38.7,181.3
27.3,189.3
41.8,172.5
45.8,176.4
50.7,169.4
70.3,163
47,176.2
44,179.4
40.7,180.6
44.5,173.5
57.9,173.5
50.3,178
43.6,171.8
51.6,168.7
35.7,172.6
50.6,172.3
37.1,177.9
53.2,169.5
38,177.6
43.5,168
51.6,174
49.6,168
48.2,171.8
57,165.2
46.9,178
45.4,175.5
46.4,174.4
47.7,174.1
39.1,177
37.9,174.3
42,177.1
43.2,183.4
39.3,175.4
52.6,168.9
54.3,164.8
43.9,175.9
42.2,171.9
45.3,180.2
26.9,176.4
39.6,174.3
41.2,177.8
47.7,176.1
54.6,173.5
40.7,171.7
45.7,170.4
47.1,159.8
38.1,171
34.6,177.2
47.9,173
44.9,168.8
45.8,167.4
49.2,178.2
46.6,166.5
32.4,183.6
36.8,174.7
43.7,169.6
33.5,184.5
40.7,169.8
48,170.9
39.1,170.4
49,175
49.2,174.5
41.3,182.3
47.7,174.1
31.6,183.1
51.7,168.5
43,175.6
31.5,182.1
40.1,177
47.9,177
51.2,176.4
42.3,177.1
45,179.9
41,178.4
36.4,181
61.1,163
40.5,177.2
49.6,172.2
40.7,172.3
58.6,163.5
48,169.1
62.4,163.5
36.2,179.2
39.7,178.1
36.8,182.6
41.5,172.7
57.2,169.6
51.6,171
38.7,177.9
35.8,178.8
47.6,178.8
31.9,178.4
52.9,163
32.1,177.4
44.6,170.7
39.9,179.3
42.1,177.3
51.6,172.8
42.7,184.9
49.7,175.2
43.7,174.2
52.5,166.1
51.8,166.4
48.5,177.6
52.8,173.7
47.5,176.7
35.3,185
45.1,170.9
46.7,178.9
37,179.7
52.3,169
47.2,172.7
33.6,185.9
37,178.4
49.3,170.1
29.4,184.2
46.2,177.6
40.8,178.8
54.8,175.2
40.7,178.9
44,169.1
45.1,175.8
38,181.9
42.6,175.9
32.8,186.8
43.4,167.8
56.4,168.9
31.3,180.9
37.5,183.3
46.7,171.3
49.5,167.9
51.1,169.5
34.6,180.3
37.7,175.4
35.6,181.3
39.3,182
43.8,176.6
45.7,180.8
40,170.4
59.4,165.9
42.9,174
42.5,171.1
51.8,169.4
38.9,171.4
47.3,171.5
54.1,176.6
38.7,176.9
49.7,171.6
45.6,173.9
48.5,179.2
45.2,172.9
50.4,170.7
29.3,190.7
40.9,177.6
36,179.7
47,167.8
38.4,177.4
37.7,179.6
37.7,171.2
45.6,181.3
48.4,172.7
51.1,168.9
49,172.9
59.4,166.3
51.9,172.3
46.1,182.1
36.4,170.3
34.2,179.5
56.8,173.4
41,172.7
45.8,175.3
53.1,166.1
41.4,184.8
41.7,173.1
44.1,177.7
35.9,179.3
55.1,166.7
37.5,179.3
36,169.1
56.7,169.8
53.8,167
50.6,168
45,176.1
52.6,176.8
44.4,176
26.7,183.8
49.7,167
58.1,162.4
49.8,170.9
49.9,177.2
50.2,171.9
63.2,165.5
44.4,182.2
39.4,182.3
51.2,171.3
53.1,169.2
44,174
47.1,175.9
34.4,188.2
51.1,168.3
52.2,177.3
49.9,170.9
41.7,176.9
45,167.9
29.7,189.8
61.7,170.1
63.1,166.1
46,177.5
51.4,173.5
28,179.1
27.2,182.5
50.2,174.8
44.9,171.3
33.8,182.7
42,182
45.2,176.6
45.6,175.1
45.6,176.6
52.8,168.5
42,170.9
38.7,176
34.9,184.9
44.9,175.8
44.1,174.3
50.7,167.7
58.2,161.7
48.5,175.2
54.8,166.3
50,173.6
42.8,176.8
26.9,183.2
48.8,172.3
52.6,169.6
48,172.2
42.1,181.5
50.9,175.3
46.2,173
42,167
43.4,176.8
35.8,183.2
48.8,171
42.4,182.1
43.7,176.5
52.1,174.3
47.1,168.5
32.3,190.3
58.9,167.3
61.5,170.6
37,181.2
40.5,174.4
45.3,174.7
39,174.2
53.5,171.9
25.9,178.6
55.9,170.8
62.5,168.2
59.8,170.8
45.3,178.9
38.2,179.3
39.8,174.2
29.8,183.9
35.2,173.3
37.5,178.8
46.3,168.7
48.8,168.4
52.7,172.5
61,166.4
53.4,173.4
51.3,172.1
51.7,172.6
54.7,172.8
56,170
44.5,170
31.8,178
28,184.7
39.6,180.1
34,182.8
41.3,180.2
39.1,173.4
35.9,173
41.1,178
55.9,167.5
45.1,177.6
48.7,172.5
31.5,178.6
45.4,173
38.4,176
46.6,174.9
37.7,177.4
24.3,188.4
46.6,173
41.1,169.4
44.2,170.6
33.9,181
46.6,171.4
47.9,164.1
41.2,178
51.5,170.4
43.5,171.1
37.1,166.2
38.7,180.7
39.1,178.1
65.7,153.2
35.9,176
50.6,165.1
55.1,167.9
33.8,172.7
46.5,170.7
52.3,168.1
47.4,168.6
49.5,172.1
60.5,167.3
28.6,188.7
47,174
27.7,180.2
48.9,171.7
35.8,171.7
44.9,177
42.3,180
52.8,176
41.4,173.2
32.4,183
41.1,186.2
41,179.1
30.9,182.8
46.6,174.2
66.6,165.7
45.3,180.2
41.5,176.4
47.9,171.8
37.5,182.7
57.1,165.5
51.1,165.3
43.1,171
41.1,174.2
43.3,176.6
39.3,167.3
22.3,179.6
45,173.6
38,174.9
47.7,172.1
31.9,181.2
48.4,169.5
33.8,178.5
43.8,168.4
36,179.8
39.3,186.5
50.7,161.7
40.4,183.8
38.8,179.6
35.9,184.7
43.8,179.8
30.1,175.2
49.3,173.6
52.8,173.9
40.5,172.4
41.2,170.1
52,164.1
33.3,182.3
32.7,184.9
44.4,179.1
45.7,175.2
38.5,180.8
39,180
55.8,175.3
39.6,183.7
47.3,172.5
48.2,171.2
42.2,178.7
48.1,173.9
42.4,182.3
45.3,167.4
41.5,176.6
41.8,171.3
40.8,180.3
53.3,172
48.8,172
25.2,186.1
62.3,160.7
40.2,175.2
31.8,185.6
48.7,159.2
52.2,175.7
45.5,172.6
34.5,180.2
46.4,166.7
41.3,171.9
42.3,179.8
40.6,170.4
44,178.9
38.5,180.2
49,167.4
48.6,170.6
53,170.4
44,183
62.4,168.4
47.4,173.6
29,188.4
47.6,167.4
44.3,175.8
25.5,187.3
45.8,176.8
35.6,173.2
47.9,164.2
48.5,174.3
42.6,185.4
36.7,180
49.3,175.1
33,185.8
51.7,173.9
63.5,158.5
43.3,177.7
36.8,182.7
40.8,176.5
51.8,170.9
55.9,168.6
48.6,162.6
58.3,164.9
45.6,168.3
50.7,165.8
48.3,172.5
41.5,179.5
32.9,188
45.2,172.5
50.3,174.8
55.4,168.8
46.6,170.1
49.2,168.6
48.2,177.3
37.8,178.3
49.4,172.7
45.8,172.3
46.8,178.6
47.9,176
47.3,178.1
47.6,175.9
44.2,173.1
49.4,170.7
40.4,180.2
45.9,177.5
45.3,174.1
49.9,175.7
54.6,170.3
42.6,178.1
49.1,170.8
36.8,178.7
32.1,186.2
39.7,179.1
46.1,172.2
45.2,174.9
47.5,170.4
48.4,171.5
45.9,176.5
38.5,184.4
46.3,176.9
48.4,167.4
45,173.7
48.7,174.6
59.9,171.1
48.2,174.3
52.5,176.3
57.7,169.4
53.2,170.5
43.3,173.9
65,164.2
60.8,165
41.7,178.5
54.8,173.4
52.1,172.8
46.2,172.9
52.2,163.1
45,179.2
49.4,163.5
46.4,173.4
40.3,171.6
34.1,177.4
43.4,173.1
45.1,172
55.6,162.9
48.8,168.7
27.4,190.8
51.3,175.8
44.8,167.9
29.5,178.8
54.7,172.6
54.4,168.8
49.7,176
51.3,170.2
39.6,179.4
38.2,175.5
43.3,172.2
31.4,185.8
53.1,164.8
43,173.4
56.5,164.2
38.2,173.9
52.4,166.8
42.4,170.6
51.8,163.1
46.5,177
34.5,172.6
42.9,175.3
45,172.1
45.4,173.1
37.6,175
52.4,164.4
49.6,173.1
54.4,164.5
42.3,173.5
60.7,159.5
45.8,179.5
42.3,181.5
42.5,171.8
36.4,177.4
34.5,185.6
41.3,179.2
55.6,176.4
29.3,177.1
27.3,180.9
36.3,185.6
58.9,167.9
28.1,184.1
50,170.8
37.8,178.5
35,177.6
37.3,179.9
59.6,160.5
22.5,185.2
45.8,178.2
39.6,178.1
39.5,177.6
40.6,168.6
37.3,172.2
36.8,184.4
51.2,166.5
56.9,169.9
51.6,164.6
36,180.6
27.4,185.2
57.7,170
38.8,178.9
53.9,174.4
37.8,173.2
48,169
51.9,173.2
50.4,164.7
43.8,177.3
33.8,180.4
42.2,176.9
47.8,173.7
37,177.6
48.8,168.6
40.1,176.4
41.2,179.6
39.1,179.3
46.7,169.3
34.9,181
56.7,171.4
38.4,177.9
51.7,168.3
45.8,178.4
50.8,170.9
41,179
41.7,181.3
40.2,175.1
41.7,171.9
46.2,176.9
45.2,170.9
47.2,174.4
41.4,177.4
48.5,169
40.9,172
46.2,181.9
43.7,178.2
44.2,173.6
60.1,165.8
41.3,176.3
43.8,183.5
44.3,180.8
52.6,168.7
56.6,171.6
44.3,173.2
39.5,174.1
31,177.9
39,172.4
55.2,171.1
53.6,166.2
66.1,166.3
36.5,177.2
57.5,167.7
49.1,171.9
44.9,174.5
40.3,177.5
32.2,175
56.4,167.2
46.7,179.6
41.2,176.9
52.7,170.9
45.7,175.3
47.2,172.8
48.6,179.6
36.5,189.8
42.9,173.7
49,175.7
52.2,173.8
50.1,172.1
47.7,170.6
55.9,176.8
34.9,179.4
62.2,166.3
29.9,180.1
40.3,178
50.8,162.8
57.5,166.6
35.5,185
38.7,181.2
41.9,174.2
44.5,174.5
59.7,163.3
47.1,175.1
58.1,166.4
35.6,185
46.8,176.3
44.6,171.8
51.2,170.8
45.4,178.6
42.2,168
53.5,165.6
52.7,167.8
47.3,170.8
43.8,170.8
44,179.9
47,177.9
41.5,172
57.7,166.6
30.5,177.5
49.1,172.1
49.9,173.4
41.9,179.7
51.6,169
31.7,176.5
43.4,178.4
51.4,175.7
39.5,178
42.9,178.7
50.2,181.2
42.9,169.7
44.3,180.6
35.6,173.5
24.4,181.5
61.7,154.4
37.6,175.7
46.1,174.3
49,172.8
34.3,180
60.3,174.2
45.2,172.9
37.9,184.6
56,164.4
37.8,173.9
45.8,174.6
45.9,176.9
48.6,172.9
46.5,167.6
46.7,171.9
56.2,165.2
35.8,172.8
56.4,170.6
34.1,179.7
58.7,164.7
42.3,173.4
41.4,179.3
46.2,166.2
43.9,171
32.8,185.4
44.9,172
60.5,160.5
42.7,181.3
28.1,187.2
59.6,164.1
49.3,168.3
38.8,179.5
60.5,165.7
55,165.1
44.5,177.5
